Wall time,Step,Value
1669406079.5839913,9,0.542182207107544
1669406109.0497978,19,0.5203738212585449
1669406138.9944522,29,0.5182579755783081
1669406168.949209,39,0.5297663807868958
1669406198.7607927,49,0.544975757598877
1669406228.7655985,59,0.5449600219726562
1669406258.9206967,69,0.5381286144256592
1669406289.2625763,79,0.5475015044212341
1669406318.9447353,89,0.5487762689590454
1669406349.3255117,99,0.5533827543258667
1669406379.5949192,109,0.5574514865875244
1669406409.590058,119,0.5686096549034119
1669406440.387595,129,0.5809140205383301
1669406471.6347501,139,0.5760799646377563
1669406503.1728647,149,0.5703461170196533
1669406535.2377357,159,0.558824896812439
1669406567.2749825,169,0.5513089895248413
1669406599.568642,179,0.5525703430175781
1669406631.893131,189,0.5372645854949951
1669406664.8248491,199,0.5419971346855164
1669406697.4172301,209,0.5315651297569275
1669406730.176886,219,0.5406430959701538
1669406762.9346025,229,0.5436733365058899
1669406795.4376576,239,0.5288715362548828
1669406828.5981295,249,0.5337966084480286
1669406861.9467158,259,0.5361810922622681
1669406894.9183493,269,0.5338923335075378
1669406927.5747228,279,0.5357802510261536
1669406960.6996336,289,0.5409029126167297
1669406994.1016855,299,0.5331345796585083
1669407027.42691,309,0.5462450981140137
1669407060.6709118,319,0.5393573641777039
1669407094.095549,329,0.5460174083709717
1669407126.5944932,339,0.5425853729248047
1669407159.558835,349,0.5386241674423218
1669407192.8638604,359,0.5362223386764526
1669407225.8185558,369,0.5401497483253479
1669407258.7942414,379,0.5400139093399048
1669407291.4115748,389,0.5344504117965698
1669407324.2667923,399,0.5425350666046143
1669407357.2496717,409,0.5407106876373291
1669407390.2990737,419,0.5413894057273865
1669407423.3572216,429,0.539662778377533
1669407456.593591,439,0.5288534164428711
1669407490.017708,449,0.540876030921936
1669407523.0726025,459,0.5355029702186584
1669407555.8203473,469,0.5362624526023865
1669407588.7058456,479,0.533970296382904
1669407621.7260604,489,0.5369802117347717
1669407654.2110834,499,0.5335254669189453
1669407687.2089863,509,0.5411663055419922
1669407720.0735707,519,0.5369513034820557
1669407753.0443618,529,0.5334594249725342
1669407785.978307,539,0.5400639176368713
1669407820.0637925,549,0.53471440076828
1669407853.0697203,559,0.539094865322113
1669407886.038662,569,0.5351158380508423
1669407918.8626637,579,0.5409677028656006
1669407951.8447862,589,0.5341881513595581
1669407984.600478,599,0.5298786163330078
1669408017.5642729,609,0.5359572768211365
1669408050.2919934,619,0.5414863228797913
1669408083.3458722,629,0.5362842082977295
1669408116.3489912,639,0.5366764664649963
1669408149.5225544,649,0.5374401807785034
1669408182.319481,659,0.5343052744865417
1669408215.3603094,669,0.537909209728241
1669408248.0976713,679,0.5349022746086121
1669408281.2434986,689,0.5390955209732056
1669408313.932951,699,0.5428629517555237
1669408346.693976,709,0.5399065613746643
1669408379.704195,719,0.5386310815811157
1669408412.6689098,729,0.53841233253479
1669408445.5561178,739,0.5412206053733826
1669408478.6161957,749,0.5426837205886841
1669408511.362632,759,0.5327986478805542
1669408544.4007006,769,0.5370575189590454
1669408577.448109,779,0.5384183526039124
1669408610.1859577,789,0.5387843251228333
1669408643.3718784,799,0.5315406918525696
1669408676.5395753,809,0.5337004661560059
1669408709.465416,819,0.5330606698989868
1669408742.5079207,829,0.5378161072731018
1669408775.5767171,839,0.5378977656364441
1669408808.4388833,849,0.5424920320510864
1669408842.5404382,859,0.5432088971138
1669408875.5819752,869,0.5357390642166138
1669408908.7827592,879,0.5329036712646484
1669408941.8354695,889,0.5315365195274353
1669408974.7364147,899,0.5396684408187866
1669409007.5150874,909,0.5366113781929016
1669409040.5974252,919,0.5360386371612549
1669409074.2223475,929,0.5338107943534851
1669409107.3391964,939,0.5431755781173706
1669409140.2413151,949,0.5365365147590637
1669409173.3185766,959,0.5376666784286499
1669409206.6891694,969,0.5433971881866455
1669409240.4947476,979,0.5347679853439331
1669409275.0262425,989,0.5347400307655334
1669409308.3660088,999,0.5348168015480042
