Wall time,Step,Value
1669392436.8309722,9,0.45233041048049927
1669392470.1500518,19,0.4153020679950714
1669392503.4687276,29,0.4104689955711365
1669392536.7193797,39,0.4098396599292755
1669392569.8826623,49,0.40197864174842834
1669392603.2109377,59,0.3991950750350952
1669392636.572275,69,0.3969442844390869
1669392670.067302,79,0.4022188186645508
1669392703.6177979,89,0.4017541706562042
1669392736.8292766,99,0.40487781167030334
1669392770.1700413,109,0.40333569049835205
1669392803.9659693,119,0.4084240198135376
1669392837.1799822,129,0.41373002529144287
1669392870.2289355,139,0.4070388078689575
1669392903.7541785,149,0.40492361783981323
1669392936.8513987,159,0.4076306223869324
1669392970.3260543,169,0.4067712724208832
1669393003.9437351,179,0.40950092673301697
1669393037.2277198,189,0.40657293796539307
1669393070.4639575,199,0.40875667333602905
1669393103.3233724,209,0.4021296799182892
1669393136.2434464,219,0.4060906171798706
1669393169.6204329,229,0.4126216769218445
1669393202.7165112,239,0.40008413791656494
1669393235.8367732,249,0.4050113260746002
1669393269.23448,259,0.4050663113594055
1669393302.568513,269,0.4021807909011841
1669393336.2963781,279,0.40498223900794983
1669393369.8631587,289,0.4122627079486847
1669393403.027346,299,0.405701220035553
1669393436.237929,309,0.41433560848236084
1669393469.426846,319,0.4084460139274597
1669393503.2937114,329,0.4131257236003876
1669393536.646666,339,0.41364237666130066
1669393570.331183,349,0.40944844484329224
1669393603.3085954,359,0.40549060702323914
1669393636.474091,369,0.40944787859916687
1669393669.8423083,379,0.4098142981529236
1669393703.2422545,389,0.4070369303226471
1669393735.9893374,399,0.41351497173309326
1669393769.8766978,409,0.4126206338405609
1669393803.2758574,419,0.4093288779258728
1669393836.7882504,429,0.41110074520111084
1669393869.9366484,439,0.40185976028442383
1669393903.032693,449,0.41349008679389954
1669393936.2561727,459,0.4092697501182556
1669393969.2278736,469,0.41041624546051025
1669394002.207328,479,0.41126248240470886
1669394035.3223665,489,0.41018548607826233
1669394068.2344625,499,0.40642595291137695
1669394101.5515842,509,0.4111969470977783
1669394134.5773778,519,0.41223323345184326
1669394167.8445857,529,0.40732336044311523
1669394200.8106718,539,0.41209858655929565
1669394233.728039,549,0.41094446182250977
1669394267.0268302,559,0.4102948009967804
1669394299.7296507,569,0.4120170474052429
1669394333.2773051,579,0.4152367115020752
1669394368.317308,589,0.41046473383903503
1669394401.2551804,599,0.4062170088291168
1669394434.48829,609,0.4108549654483795
1669394467.4803183,619,0.4165389835834503
1669394500.8978443,629,0.41095346212387085
1669394533.944494,639,0.41068658232688904
1669394567.6192985,649,0.4133249819278717
1669394600.6007817,659,0.41214874386787415
1669394633.7562735,669,0.41769939661026
1669394666.7220473,679,0.4090079963207245
1669394699.712304,689,0.4112224876880646
1669394732.7692547,699,0.42076244950294495
1669394765.742671,709,0.4163320064544678
1669394798.697874,719,0.4138840436935425
1669394831.6576295,729,0.4159376919269562
1669394865.0235655,739,0.4151556193828583
1669394898.3955884,749,0.4152591824531555
1669394931.627045,759,0.4120660126209259
1669394964.8371806,769,0.4164714217185974
1669394997.93992,779,0.4155789315700531
1669395030.9787664,789,0.41292643547058105
1669395063.9848752,799,0.4117254614830017
1669395097.054254,809,0.41003280878067017
1669395130.3082573,819,0.41065165400505066
1669395163.448336,829,0.4172041118144989
1669395197.0307384,839,0.41359543800354004
1669395230.0562944,849,0.4197578430175781
1669395263.2949274,859,0.4196552336215973
1669395296.5247204,869,0.4097065031528473
1669395329.873461,879,0.4123854339122772
1669395363.0701873,889,0.41234126687049866
1669395396.2008607,899,0.41519829630851746
1669395428.9696069,909,0.4109342396259308
1669395462.6857564,919,0.4156145751476288
1669395495.709891,929,0.4109039604663849
1669395529.2904363,939,0.41887223720550537
1669395562.3318248,949,0.41932183504104614
1669395595.4994519,959,0.41352471709251404
1669395628.3761594,969,0.4188978970050812
1669395661.413864,979,0.4112856686115265
1669395694.5205746,989,0.4099476933479309
1669395727.4184666,999,0.4147465229034424
