Wall time,Step,Value
1669382103.721353,9,0.45149943232536316
1669382137.4673142,19,0.4108555316925049
1669382171.1219716,29,0.40156224370002747
1669382204.8137648,39,0.40322113037109375
1669382241.0733685,49,0.3962572515010834
1669382279.879393,59,0.3940450847148895
1669382316.2117493,69,0.3925582468509674
1669382349.846929,79,0.39680421352386475
1669382383.7450533,89,0.3937417268753052
1669382417.440334,99,0.39674076437950134
1669382451.4316318,109,0.39262133836746216
1669382488.161105,119,0.40058600902557373
1669382523.08704,129,0.405110239982605
1669382558.0198638,139,0.396493524312973
1669382591.9960814,149,0.39650535583496094
1669382626.0659804,159,0.3976016938686371
1669382659.809245,169,0.3961848318576813
1669382693.5709958,179,0.4011681377887726
1669382727.8051133,189,0.39792340993881226
1669382761.5825531,199,0.3989666998386383
1669382795.3381433,209,0.3921183943748474
1669382829.6092045,219,0.3969449996948242
1669382863.4424646,229,0.40510180592536926
1669382897.1345115,239,0.38958555459976196
1669382930.7886398,249,0.3948572278022766
1669382964.4270844,259,0.39432281255722046
1669382998.327928,269,0.38897156715393066
1669383032.098793,279,0.394252210855484
1669383066.1048977,289,0.4014279544353485
1669383099.7345035,299,0.3923119306564331
1669383133.6311514,309,0.4035278856754303
1669383167.3817353,319,0.396538108587265
1669383200.7933726,329,0.4032072126865387
1669383233.9424803,339,0.40073055028915405
1669383267.328227,349,0.3986849784851074
1669383300.7272818,359,0.3932265341281891
1669383334.13307,369,0.3979257345199585
1669383367.4558449,379,0.39750850200653076
1669383400.9120984,389,0.3944312632083893
1669383434.250241,399,0.40041548013687134
1669383467.7390487,409,0.3990728557109833
1669383501.1828814,419,0.39381372928619385
1669383534.7410634,429,0.396217942237854
1669383568.0863564,439,0.38482436537742615
1669383601.5308683,449,0.3988761007785797
1669383634.923869,459,0.3947935104370117
1669383668.1629481,469,0.3951440155506134
1669383701.4486663,479,0.3957209885120392
1669383735.164668,489,0.3951570689678192
1669383768.6124656,499,0.391921728849411
1669383801.9177623,509,0.39751997590065
1669383835.4148011,519,0.39869678020477295
1669383868.9171157,529,0.3920450210571289
1669383902.3700287,539,0.39704784750938416
1669383935.9196212,549,0.394819974899292
1669383969.4985082,559,0.39550793170928955
1669384002.6621375,569,0.3970852494239807
1669384036.3367045,579,0.4009920060634613
1669384069.6519294,589,0.39438825845718384
1669384103.164604,599,0.38887807726860046
1669384136.6230736,609,0.3962111175060272
1669384170.1373873,619,0.40223562717437744
1669384203.5421624,629,0.395270973443985
1669384236.6096725,639,0.3943179249763489
1669384269.9107795,649,0.3978700339794159
1669384303.2872028,659,0.3964140713214874
1669384336.7726033,669,0.40426668524742126
1669384370.1875393,679,0.39287036657333374
1669384403.8096848,689,0.39595964550971985
1669384437.3159728,699,0.40632396936416626
1669384470.9205287,709,0.4018368422985077
1669384504.3001683,719,0.398688405752182
1669384537.8959737,729,0.40130317211151123
1669384571.6228936,739,0.3997044265270233
1669384605.156968,749,0.4017869830131531
1669384638.6790628,759,0.3971192538738251
1669384672.168743,769,0.4008472263813019
1669384705.8608027,779,0.40020817518234253
1669384739.2206488,789,0.3961133062839508
1669384772.9240363,799,0.396244615316391
1669384806.710683,809,0.39367884397506714
1669384839.9797688,819,0.3952207863330841
1669384873.4781685,829,0.40251538157463074
1669384906.8165808,839,0.398366779088974
1669384940.0580184,849,0.4058181047439575
1669384973.8354986,859,0.4035494029521942
1669385007.1571953,869,0.39320439100265503
1669385040.8319864,879,0.39446794986724854
1669385074.4664145,889,0.3949114680290222
1669385108.029603,899,0.3989740312099457
1669385141.474374,909,0.39498743414878845
1669385174.9297218,919,0.40037479996681213
1669385208.2462628,929,0.3942873179912567
1669385241.937119,939,0.40323758125305176
1669385277.1634233,949,0.40383702516555786
1669385310.4906037,959,0.3993902802467346
1669385344.0657911,969,0.403240829706192
1669385379.347469,979,0.39597979187965393
1669385414.0045247,989,0.39378026127815247
1669385447.230363,999,0.4005581736564636
